cycle_index,cycle_trend,r_squared,rmse,P_global_center_idx,P_global_le_idx,P_global_ri_idx,P_center_ms,P_le_ms,P_ri_ms,P_center_idx,P_le_idx,P_ri_idx,P_gauss_center,P_gauss_height,P_gauss_stdev_samples,P_gauss_stdev_ms,P_gauss_fwhm_samples,P_gauss_fwhm_ms,P_center_voltage,P_le_voltage,P_ri_voltage,P_duration_ms,P_rise_ms,P_decay_ms,P_rdsm,P_sharpness,P_voltage_integral_uv_ms,Q_global_center_idx,Q_global_le_idx,Q_global_ri_idx,Q_center_ms,Q_le_ms,Q_ri_ms,Q_center_idx,Q_le_idx,Q_ri_idx,Q_gauss_center,Q_gauss_height,Q_gauss_stdev_samples,Q_gauss_stdev_ms,Q_gauss_fwhm_samples,Q_gauss_fwhm_ms,Q_center_voltage,Q_le_voltage,Q_ri_voltage,Q_duration_ms,Q_rise_ms,Q_decay_ms,Q_rdsm,Q_sharpness,Q_voltage_integral_uv_ms,R_global_center_idx,R_global_le_idx,R_global_ri_idx,R_center_ms,R_le_ms,R_ri_ms,R_center_idx,R_le_idx,R_ri_idx,R_gauss_center,R_gauss_height,R_gauss_stdev_samples,R_gauss_stdev_ms,R_gauss_fwhm_samples,R_gauss_fwhm_ms,R_center_voltage,R_le_voltage,R_ri_voltage,R_duration_ms,R_rise_ms,R_decay_ms,R_rdsm,R_sharpness,R_voltage_integral_uv_ms,S_global_center_idx,S_global_le_idx,S_global_ri_idx,S_center_ms,S_le_ms,S_ri_ms,S_center_idx,S_le_idx,S_ri_idx,S_gauss_center,S_gauss_height,S_gauss_stdev_samples,S_gauss_stdev_ms,S_gauss_fwhm_samples,S_gauss_fwhm_ms,S_center_voltage,S_le_voltage,S_ri_voltage,S_duration_ms,S_rise_ms,S_decay_ms,S_rdsm,S_sharpness,S_voltage_integral_uv_ms,T_global_center_idx,T_global_le_idx,T_global_ri_idx,T_center_ms,T_le_ms,T_ri_ms,T_center_idx,T_le_idx,T_ri_idx,T_gauss_center,T_gauss_height,T_gauss_stdev_samples,T_gauss_stdev_ms,T_gauss_fwhm_samples,T_gauss_fwhm_ms,T_center_voltage,T_le_voltage,T_ri_voltage,T_duration_ms,T_rise_ms,T_decay_ms,T_rdsm,T_sharpness,T_voltage_integral_uv_ms,PR_interval_ms,PR_segment_ms,QRS_interval_ms,ST_segment_ms,ST_interval_ms,QT_interval_ms,PP_interval_ms,RR_interval_ms,R_minus_S_voltage_diff_signed,R_minus_P_voltage_diff_signed,T_minus_R_voltage_diff_signed
629,-0.0002113298855576603,0.9887884251597796,0.025515485453327307,119943,119937.0,119949.0,479772.0,479748.0,479796.0,47,41.0,53.0,47.089413974601094,0.22379960203123453,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.177410187460706,0.11127815503467486,0.0879309091199735,48.0,24.0,24.0,0.5,59.9742,6292.541911340726,119982,119980.0,119998.0,479928.0,479920.0,479992.0,86,84.0,102.0,87.23214590097163,-0.08253390502624144,14.849753605865647,59.39901442346259,34.96849745486305,139.8739898194522,-0.29581117242117627,0.10053829735097214,-0.05991785578702596,72.0,8.0,64.0,0.11111,140.47933,-7100.130743468911,119976,119972.0,119980.0,479904.0,479888.0,479920.0,80,76.0,84.0,80.26521485086519,1.5992342380149487,2.2567048282185693,9.026819312874277,5.314133765207212,21.25653506082885,1.5056149274329957,0.20316498522968585,0.10053829735097214,32.0,16.0,16.0,0.5,97.99409,29870.533851526478,119982,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.2647629672902,-0.31409504882585104,1.498358056743827,5.993432226975308,3.5283635866539846,14.113454346615939,-0.29581117242117627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120034,120017.0,120046.0,480136.0,480068.0,480184.0,138,121.0,150.0,135.2197540042144,0.3070722467925048,7.624338525968673,30.49735410387469,17.953945191052753,71.81578076421101,0.3193331533008267,0.06744659228631944,0.013906730935050314,116.0,56.0,60.0,0.48276,24.28501,21978.038337261023,172.0,124.0,NaN,NaN,NaN,264.0,608.0,608.0,1.91333,1.37543,-1.29216
630,-0.0003003324325732162,0.9859597208555846,0.028320543208812502,120097,120091.0,120103.0,480388.0,480364.0,480412.0,46,40.0,52.0,46.11713728741296,0.21087844253109647,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1647597184382783,0.11028125699708555,0.09490122001409274,48.0,24.0,24.0,0.5,59.81142,5960.013459143703,120136,120134.0,120153.0,480544.0,480536.0,480612.0,85,83.0,102.0,87.33640641088297,-0.07972379658942101,14.527371513203969,58.109486052815875,34.2093456409043,136.8373825636172,-0.38802138419220245,0.17151936130357873,-0.0506223551856165,76.0,8.0,68.0,0.10526,140.75213,-8260.416295831797,120131,120127.0,120134.0,480524.0,480508.0,480536.0,80,76.0,83.0,79.59781401047286,1.6219162308214117,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.4914051463528997,0.33858502237857296,0.17151936130357873,28.0,16.0,12.0,0.57143,110.50221,27405.407230184224,120136,120134.0,120139.0,480544.0,480536.0,480556.0,85,83.0,88.0,84.94689596947613,-0.3682003991479731,1.3122148518022323,5.248859407208929,3.090029836411213,12.360119345644852,-0.38802138419220245,0.17151936130357873,-0.09941447553491242,20.0,8.0,12.0,0.4,179.37704,-4421.0708510905915,120188,120172.0,120200.0,480752.0,480688.0,480800.0,137,121.0,149.0,134.84961996015264,0.3400805313338617,7.482438049828747,29.929752199314986,17.619795105439017,70.47918042175607,0.34857109859197566,0.08874762725858987,0.024520365350596318,112.0,56.0,56.0,0.5,25.16016,23818.491299322588,172.0,124.0,20.0,132.0,244.0,264.0,616.0,620.0,1.99012,1.41104,-1.28184
631,-0.00038835331590481107,0.9899856006804697,0.02395033698386907,120252,120246.0,120257.0,481008.0,480984.0,481028.0,48,42.0,53.0,47.46299491342132,0.2025766745943425,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.15919697811385422,0.09486505579328633,0.07387271966588878,44.0,20.0,24.0,0.45455,63.50207,5405.109275471291,120290,120288.0,120305.0,481160.0,481152.0,481220.0,86,84.0,101.0,86.16689253502595,-0.09566855590730519,16.197822040138956,64.79128816055582,38.14295602596332,152.5718241038533,-0.5102885864639438,0.009756288060757751,-0.07478355213759236,68.0,8.0,60.0,0.11765,114.15821,-10610.444175812876,120285,120280.0,120288.0,481140.0,481120.0,481152.0,81,76.0,84.0,80.47808499963084,1.5902688401763214,2.1070563458345877,8.42822538333835,4.961738519180951,19.846954076723804,1.4389331820159457,0.08757449682164106,0.009756288060757751,32.0,16.0,16.0,0.5,103.5335,27175.76074490128,120290,120288.0,120294.0,481160.0,481152.0,481176.0,86,84.0,90.0,85.76017586862233,-0.4418404789775676,1.7586924718994967,7.034769887597987,4.141404285873964,16.565617143495857,-0.5102885864639438,0.009756288060757751,-0.1028519985545695,24.0,8.0,16.0,0.33333,177.86877,-7018.244625155987,120342,120326.0,120354.0,481368.0,481304.0,481416.0,138,122.0,150.0,135.5129183929052,0.3580503525620613,7.4347525328070345,29.739010131228138,17.507504294098627,70.03001717639451,0.36673886616160956,0.08829225843083738,0.019868853156521885,112.0,56.0,56.0,0.5,25.31349,24863.44728241624,168.0,124.0,24.0,128.0,240.0,264.0,620.0,616.0,2.03211,1.38769,-1.23222
632,-0.0003704471454176803,0.9885491336465714,0.02655393641437135,120403,120397.0,120409.0,481612.0,481588.0,481636.0,47,41.0,53.0,47.05502325031737,0.19800832018946898,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.15438824972185194,0.09159644849632825,0.061478928302177244,48.0,24.0,24.0,0.5,60.36954,5383.242272963712,120442,120440.0,120458.0,481768.0,481760.0,481832.0,86,84.0,102.0,86.50823589750469,-0.08929652705680882,16.726801699023618,66.90720679609447,39.38860793011855,157.5544317204742,-0.42845175438391975,0.12293326575560595,-0.06781324530495894,72.0,8.0,64.0,0.11111,134.04472,-9118.765444179955,120437,120433.0,120440.0,481748.0,481732.0,481760.0,81,77.0,84.0,80.4602614833749,1.7243120005330805,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.552513983622313,0.3940518430048328,0.12293326575560595,28.0,12.0,16.0,0.42857,107.2387,28832.265014932913,120442,120440.0,120445.0,481768.0,481760.0,481780.0,86,84.0,89.0,85.94299216828341,-0.39447655925235436,1.3281273932272861,5.3125095729091445,3.1275010079263152,12.510004031705261,-0.42845175438391975,0.12293326575560595,-0.11621317868825247,20.0,8.0,12.0,0.4,178.48852,-5100.504205803439,120494,120478.0,120506.0,481976.0,481912.0,482024.0,138,122.0,150.0,135.45479714783406,0.3209925965274512,7.5142450556640155,30.056980222656062,17.694694880352326,70.7787795214093,0.33253744838628563,0.079319873606043,0.016356333948768675,112.0,52.0,60.0,0.46429,25.24039,22395.14806319856,172.0,124.0,20.0,132.0,244.0,264.0,604.0,608.0,2.11879,1.5263,-1.40332
633,-0.00019671330134935622,0.9904674380913809,0.025032888097310805,120558,120552.0,120564.0,482232.0,482208.0,482256.0,47,41.0,53.0,46.88149197012453,0.22428965223972488,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.17786903086885633,0.11145571623261018,0.07464964339365135,48.0,24.0,24.0,0.5,60.04339,6325.904245571045,120596,120594.0,120612.0,482384.0,482376.0,482448.0,85,83.0,101.0,85.70269014593951,-0.07950056582100054,13.956618166344194,55.82647266537678,32.8653242189504,131.4612968758016,-0.30378597455687567,0.22736457810477367,-0.04822961953708774,72.0,8.0,64.0,0.11111,170.3785,-6722.098869793758,120591,120587.0,120594.0,482364.0,482348.0,482376.0,80,76.0,83.0,79.5025993601675,1.6780453367517125,2.2329708679409817,8.931883471763927,5.25824455979758,21.03297823919032,1.5591474335036186,0.4344243823840109,0.22736457810477367,28.0,16.0,12.0,0.57143,112.30983,30230.199986751893,120596,120594.0,120599.0,482384.0,482376.0,482396.0,85,83.0,88.0,84.63870858765111,-0.3221840140846,1.5038757939850997,6.015503175940399,3.5413568649129474,14.16542745965179,-0.30378597455687567,0.22736457810477367,-0.08559246172225722,20.0,8.0,12.0,0.4,189.57502,-3335.292592538495,120648,120631.0,120660.0,482592.0,482524.0,482640.0,137,120.0,149.0,134.56648159342885,0.3179179494823489,7.462841239891767,29.851364959567068,17.573648144580755,70.29459257832302,0.3264943876931142,0.07796520084164077,0.02504112920404944,116.0,60.0,56.0,0.51724,24.63719,22464.49529785875,168.0,120.0,20.0,128.0,244.0,264.0,620.0,616.0,2.00023,1.45376,-1.36013
634,-0.00024810967593726226,0.9869393852880066,0.0278479651805849,120711,120705.0,120717.0,482844.0,482820.0,482868.0,47,41.0,53.0,47.412801728913166,0.21156569456361443,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.16391901186892768,0.09632003672027743,0.09696852953007665,48.0,24.0,24.0,0.5,59.3847,5861.395971034325,120750,120747.0,120767.0,483000.0,482988.0,483068.0,86,83.0,103.0,87.7026901459395,-0.0875774745480948,15.999999999999998,63.99999999999999,37.67712072049518,150.70848288198073,-0.3095195660520885,0.40501416498316256,-0.07116012607947213,80.0,12.0,68.0,0.15,250.84923,-7403.977580192744,120744,120740.0,120748.0,482976.0,482960.0,482992.0,80,76.0,84.0,79.86926039197988,1.7011091125211395,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.5561031971534922,0.2695617703051261,-0.05025914132507925,32.0,16.0,16.0,0.5,84.2743,29467.73095699998,120750,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.39193197209285,-0.284706689428605,1.1788761468342301,4.715504587336921,2.7760411811740937,11.104164724696375,-0.3095195660520885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120802,120786.0,120814.0,483208.0,483144.0,483256.0,138,122.0,150.0,135.5277967808634,0.31080627372830805,7.423428907414346,29.693715629657383,17.4808391940415,69.923356776166,0.3150788325347605,0.07654824503718999,0.009772948973648568,112.0,56.0,56.0,0.5,25.30408,21515.946241159174,168.0,120.0,24.0,132.0,244.0,268.0,612.0,612.0,1.98582,1.48954,-1.3903
635,-0.0002223674627427617,0.9890789371258538,0.025985935973946727,120866,120860.0,120872.0,483464.0,483440.0,483488.0,47,41.0,53.0,46.84953090582515,0.22954944397801988,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1810022515479327,0.11332372142882774,0.08806797324762991,48.0,24.0,24.0,0.5,59.93083,6477.1372678611715,120905,120903.0,120921.0,483620.0,483612.0,483684.0,86,84.0,102.0,87.15921420210526,-0.08297395718669057,14.393179312955446,57.572717251821786,33.89334715787227,135.57338863148908,-0.29559755614111133,0.0021039801351248194,-0.05609639730294953,72.0,8.0,64.0,0.11111,132.00115,-7306.265064742629,120899,120895.0,120903.0,483596.0,483580.0,483612.0,80,76.0,84.0,79.98080564925606,1.6370478379302964,2.258494695954153,9.033978783816613,5.3183485816289195,21.273394326515678,1.5566020991669034,0.2842422703075854,0.0021039801351248194,32.0,16.0,16.0,0.5,91.73852,30493.842586800634,120905,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.02834361335721,-0.31556027965605643,1.5203389248895318,6.081355699558127,3.5801245755706725,14.32049830228269,-0.29559755614111133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120958,120941.0,120970.0,483832.0,483764.0,483880.0,139,122.0,151.0,136.1157439935812,0.3189276941811439,7.5286630672629595,30.114652269051838,17.728646703075007,70.91458681230003,0.3281814582686652,0.084428795582241,0.017362275695772117,116.0,56.0,60.0,0.48276,24.40354,22663.013934825776,172.0,124.0,NaN,134.0,250.0,268.0,620.0,620.0,1.95261,1.4075,-1.31812
636,-0.00039582787584193177,0.9884026305106698,0.025602078897557078,121021,121015.0,121027.0,484084.0,484060.0,484108.0,47,41.0,53.0,47.147772250443786,0.21522699719815733,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1715759301129598,0.09242636996286893,0.07858528241214045,48.0,24.0,24.0,0.5,59.70888,5956.169261692371,121059,121057.0,121075.0,484236.0,484228.0,484300.0,85,83.0,101.0,86.29981361283338,-0.09946783663911879,15.379521481313704,61.518085925254816,36.21600546718159,144.86402186872635,-0.41159691926611985,0.1972915119127281,-0.07114404282441,72.0,8.0,64.0,0.11111,148.98693,-9617.459544634989,121054,121050.0,121057.0,484216.0,484200.0,484228.0,80,76.0,83.0,79.68380493523671,1.621889550550564,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.4765171428063921,0.27013818366838666,0.1972915119127281,28.0,16.0,12.0,0.57143,112.11707,26796.16387972762,121059,121057.0,121062.0,484236.0,484228.0,484248.0,85,83.0,88.0,85.19561368408895,-0.37202609653002916,1.4241390207142368,5.696556082856947,3.353591112888631,13.414364451554524,-0.41159691926611985,0.1972915119127281,-0.16298234120700808,20.0,8.0,12.0,0.4,172.68322,-5071.876666625608,121112,121095.0,121124.0,484448.0,484380.0,484496.0,138,121.0,150.0,135.48520196444116,0.3533049556560622,7.550418847943937,30.201675391775748,17.77987765151787,71.11951060607149,0.3623629760375253,0.07400493282767866,0.02215503328731582,116.0,56.0,60.0,0.48276,24.56099,25086.81166936492,168.0,120.0,20.0,132.0,248.0,268.0,620.0,620.0,1.99392,1.40666,-1.26858
637,-0.000573976908272616,0.9907421790543938,0.02369713921539316,121171,121166.0,121177.0,484684.0,484664.0,484708.0,46,41.0,52.0,46.73632431010081,0.18976990628359813,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.14460706126793638,0.08305682860867324,0.08429912051842542,44.0,24.0,20.0,0.54545,63.69491,5044.020655715796,121211,121208.0,121224.0,484844.0,484832.0,484896.0,86,83.0,99.0,84.4136848641903,-0.11936140396694253,15.226160867365003,60.90464346946001,35.854868819336936,143.41947527734774,-0.5306760109347748,0.3950157367446648,-0.08415060111768793,64.0,12.0,52.0,0.1875,184.15736,-10604.862706628617,121205,121201.0,121209.0,484820.0,484804.0,484836.0,80,76.0,84.0,80.16117271982796,1.6047406015479921,2.1673496498084215,8.669398599233686,5.103718399959679,20.414873599838717,1.463794153791201,0.1652171280238896,-0.1316226027177056,32.0,16.0,16.0,0.5,96.49105,27099.665046249855,121211,121208.0,121214.0,484844.0,484832.0,484856.0,86,83.0,89.0,85.49482812053517,-0.4464313158360349,1.8036882466613995,7.214752986645598,4.247361238224991,16.989444952899962,-0.5306760109347748,0.3950157367446648,-0.17468981503846134,24.0,12.0,12.0,0.5,165.72422,-6498.903261690652,121263,121246.0,121275.0,485052.0,484984.0,485100.0,138,121.0,150.0,135.6487386551059,0.359667055152985,7.69321050134536,30.77284200538144,18.116126299210652,72.46450519684261,0.3692109143899485,0.07856810129758646,0.0279260348633521,116.0,60.0,56.0,0.51724,24.46047,25934.018530271733,168.0,124.0,24.0,128.0,244.0,268.0,600.0,604.0,2.05117,1.41497,-1.24507
638,-0.00025672764281150606,0.9870317406362364,0.02938782569281535,121326,121320.0,121332.0,485304.0,485280.0,485328.0,46,40.0,52.0,46.439730082149126,0.22149330335912823,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.17501303474032182,0.10123270734610916,0.10666089516522147,48.0,24.0,24.0,0.5,59.62618,6279.324336815056,121365,121363.0,121382.0,485460.0,485452.0,485528.0,85,83.0,102.0,87.41368486419029,-0.09548912317355404,13.421554233753817,53.68621693501527,31.60534494511349,126.42137978045396,-0.3747754963555097,0.19146289763807062,-0.06357625745918905,76.0,8.0,68.0,0.10526,144.94731,-9058.406391135493,121360,121355.0,121363.0,485440.0,485420.0,485452.0,80,75.0,83.0,79.42557566500325,1.7616049254797366,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.5695387424904603,0.15176751866996396,0.19146289763807062,32.0,16.0,16.0,0.5,93.71638,30693.48894665716,121365,NaN,NaN,NaN,NaN,NaN,85,NaN,NaN,85.16691241330454,-0.357145052668828,1.2214314893918798,4.885725957567519,2.876251354852006,11.505005419408024,-0.3747754963555097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121417,121401.0,121430.0,485668.0,485604.0,485720.0,137,121.0,150.0,135.7248466536916,0.32455086773747016,7.660787902254946,30.643151609019785,18.039776912960544,72.15910765184218,0.33351079923562,0.0765306108024589,0.038322121359829764,116.0,60.0,56.0,0.51724,24.50234,23382.34576969948,172.0,124.0,22.0,130.0,246.0,268.0,620.0,620.0,2.11875,1.54011,-1.43705
639,-0.0002277690923090535,0.9910690225272951,0.023879069796850172,121481,121475.0,121487.0,485924.0,485900.0,485948.0,46,40.0,52.0,45.918075705766626,0.22347590160518674,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.17364325830202362,0.10688969386144795,0.0824458523143176,48.0,24.0,24.0,0.5,60.14356,6220.408388904059,121520,121518.0,121537.0,486080.0,486072.0,486148.0,85,83.0,102.0,86.56575320028719,-0.08864631814223652,15.837472193482476,63.349888773929905,37.29439698383281,149.17758793533125,-0.31720702526737743,0.1609844799561142,-0.06504018644286542,76.0,8.0,68.0,0.10526,152.52602,-7873.958034298682,121514,121510.0,121518.0,486056.0,486040.0,486072.0,79,75.0,83.0,79.38673651321584,1.6865224263592038,2.254943232192761,9.019772928771044,5.309985523574392,21.239942094297568,1.573509069746962,0.1804941608396494,0.1609844799561142,32.0,16.0,16.0,0.5,100.22943,31471.611713297778,121520,NaN,NaN,NaN,NaN,NaN,85,NaN,NaN,84.41904536895937,-0.33350460275976046,1.4938742386713433,5.975496954685373,3.5178050019786276,14.07122000791451,-0.31720702526737743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121572,121557.0,121585.0,486288.0,486228.0,486340.0,137,122.0,150.0,135.61261910290042,0.3159605224528546,7.418798802509079,29.675195210036318,17.469936130199983,69.87974452079993,0.3191207417959605,0.07473281695851808,0.021534189618285453,112.0,56.0,56.0,0.5,25.25385,21917.635803532343,172.0,124.0,22.0,134.0,246.0,268.0,620.0,616.0,2.02003,1.46305,-1.37056
640,-0.0002585330529405713,0.9852235095615648,0.029803719583412526,121635,121630.0,121642.0,486540.0,486520.0,486568.0,46,41.0,53.0,46.82408327281833,0.2169330575879006,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.17300819511820908,0.0973128558647354,0.07587547321071066,48.0,24.0,24.0,0.5,59.86475,6075.208505282485,121675,121673.0,121694.0,486700.0,486692.0,486776.0,86,84.0,105.0,89.56575320028718,-0.0808623104645402,16.157538596268207,64.63015438507283,38.0480957648536,152.1923830594144,-0.3129946980738341,0.021971815554881133,-0.06060095498935503,84.0,8.0,76.0,0.09524,112.84552,-8330.858009175383,121669,121665.0,121673.0,486676.0,486660.0,486692.0,80,76.0,84.0,79.95168796466439,1.7031452227790167,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.5524461203524635,0.2723688726034979,0.021971815554881133,32.0,16.0,16.0,0.5,85.15118,29987.522801819876,121675,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.7056210935938,-0.27849983164019937,1.198918159255353,4.795672637021412,2.8232365137661133,11.292946055064453,-0.3129946980738341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121728,121712.0,121740.0,486912.0,486848.0,486960.0,139,123.0,151.0,136.28165048217116,0.3126398756862133,7.462495562971935,29.84998225188774,17.572834137640832,70.29133655056333,0.3195072099282716,0.07866733751449279,0.009477799709823265,112.0,52.0,60.0,0.46429,25.31809,21685.123265764443,172.0,124.0,20.0,136.0,248.0,268.0,616.0,620.0,1.98165,1.48621,-1.39051
641,-0.0003347473236020913,0.9885578244186094,0.025941036980498447,121790,121785.0,121797.0,487160.0,487140.0,487188.0,46,41.0,53.0,46.67613238084846,0.22412069874512816,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.17587022129769647,0.11359544515763802,0.08432949925712863,48.0,24.0,24.0,0.5,59.54801,6286.849165739069,121830,121828.0,121846.0,487320.0,487312.0,487384.0,86,84.0,102.0,86.56575320028719,-0.08422773152544065,14.673478591585202,58.693914366340806,34.55340151779733,138.21360607118933,-0.2872963688220578,0.06857681354622876,-0.055788644302439135,72.0,8.0,64.0,0.11111,136.69278,-7014.5044131147415,121824,121820.0,121828.0,487296.0,487280.0,487312.0,80,76.0,84.0,80.26499699380194,1.6083208542340148,2.1934987515254245,8.773995006101698,5.165294828842431,20.661179315369726,1.5117072161667087,0.1732326875810001,0.06857681354622876,32.0,16.0,16.0,0.5,97.19558,29300.677059499187,121830,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.15159664436942,-0.30118503703255295,1.4715066959692855,5.886026783877142,3.4651334640657363,13.860533856262945,-0.2872963688220578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121883,121866.0,121896.0,487532.0,487464.0,487584.0,139,122.0,152.0,136.4108899429859,0.32134418644375595,7.9074418751695585,31.629767500678234,18.620602632566396,74.48241053026558,0.33775079563832744,0.08318098730033359,0.02109492803705338,120.0,56.0,64.0,0.46667,23.58463,23880.030937173062,172.0,124.0,NaN,NaN,NaN,272.0,620.0,620.0,1.90951,1.3842,-1.28698
642,-0.00032446211773148366,0.9828661314965154,0.030671495580688813,121947,121941.0,121952.0,487788.0,487764.0,487808.0,47,41.0,52.0,46.54390916408514,0.21982888934597314,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.178175523914901,0.11034832656756557,0.10075353762580584,44.0,24.0,20.0,0.54545,63.35089,6105.582900233737,121986,121984.0,122004.0,487944.0,487936.0,488016.0,86,84.0,104.0,88.56575320028718,-0.06952156469455242,14.305482941216177,57.221931764864706,33.686837983824155,134.74735193529662,-0.3309590799566421,0.08371712159584174,-0.054752129268841834,80.0,8.0,72.0,0.1,114.97472,-7623.112214371814,121980,121976.0,121984.0,487920.0,487904.0,487936.0,80,76.0,84.0,80.12218287783548,1.5830159689983405,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.4327207219847062,0.238258940485726,0.08371712159584174,32.0,16.0,16.0,0.5,86.25013,28042.316790714907,121986,121984.0,121989.0,487944.0,487936.0,487956.0,86,84.0,89.0,86.09939490675197,-0.2977307571147852,1.3264184272333102,5.305673708933241,3.123476700547424,12.493906802189697,-0.3309590799566421,0.08371712159584174,-0.111470443247964,20.0,8.0,12.0,0.4,172.22826,-4086.8814808654242,122038,122022.0,122051.0,488152.0,488088.0,488204.0,138,122.0,151.0,136.33428075372996,0.3407840458227849,7.529086777672834,30.116347110691336,17.729644464841467,70.91857785936587,0.3486426159786935,0.08489172713125182,0.016862982982756874,116.0,56.0,60.0,0.48276,24.45133,24225.97431584183,172.0,128.0,20.0,132.0,248.0,268.0,628.0,624.0,1.88075,1.36319,-1.24223
643,-0.00042864851838983996,0.9866057166756221,0.027778205671034634,122101,122096.0,122107.0,488404.0,488384.0,488428.0,47,42.0,53.0,47.597983172640916,0.21154251654310582,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1718177510816459,0.08278583967486634,0.07368919866298099,44.0,24.0,20.0,0.54545,63.37315,5639.701391170315,122140,122138.0,122156.0,488560.0,488552.0,488624.0,86,84.0,102.0,86.56575321710385,-0.08342587763346289,16.99959896646026,67.99839586584103,40.03099640370802,160.1239856148321,-0.5048776164557883,-0.029675692601793348,-0.06522020663540906,72.0,8.0,64.0,0.11111,106.01027,-9706.213721870012,122134,122130.0,122138.0,488536.0,488520.0,488552.0,80,76.0,84.0,80.35531249289906,1.5733858010752655,2.062827963426943,8.251311853707772,4.857588637728136,19.430354550912543,1.4266523077672764,0.12859841882832893,-0.029675692601793348,32.0,16.0,16.0,0.5,97.32459,26859.92685958985,122140,122138.0,122144.0,488560.0,488552.0,488576.0,86,84.0,90.0,85.80955262654403,-0.3572769085377422,1.9356479172534702,7.742591669013881,4.55810251567088,18.23241006268352,-0.5048776164557883,-0.029675692601793348,-0.10492606627844107,24.0,8.0,16.0,0.33333,175.02044,-6204.856763268835,122192,122176.0,122204.0,488768.0,488704.0,488816.0,138,122.0,150.0,135.72676380497143,0.3613360799118212,7.599610093167371,30.398440372669484,17.895714181810046,71.58285672724018,0.3823241059722464,0.09435923633119196,0.027579110751824842,112.0,56.0,56.0,0.5,25.18399,25452.560550945032,168.0,124.0,24.0,128.0,240.0,264.0,616.0,616.0,1.93066,1.36184,-1.21205
